# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-2-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-2-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408404,0.934474,0.334714,4,15,0,408409,-0.132935,-0.461327,0.679281,-0.182002,-0.00215341,-0.129297,0.174155,0.677436,2.87669,1.07961,1.91506,-0.697215,-0.511274,-0.611833,45.1418,14.4146,42.8074
-408407,0.792045,0.334714,3,7,0,408412,-0.153469,-0.383776,0.593051,-0.185436,-0.113417,-0.0823912,0.326163,0.706092,2.46951,1.01757,2.24803,-0.630222,-0.427889,-1.14527,45.0602,14.3693,43.0763
-408406,0.9634,0.334714,4,23,0,408417,-0.0753458,-0.438477,0.599289,-0.191718,-0.0432897,-0.0379038,0.0583621,0.623873,2.74572,1.02564,1.38423,-1.12411,-1.03038,-1.55448,45.1367,14.3579,43.9954
-408404,0.983037,0.334714,4,15,0,408415,-0.170227,-0.368929,0.626704,-0.18382,-0.0797262,-0.0996547,0.335771,0.722623,2.48812,1.02519,2.16947,-0.741675,-0.38357,-0.894987,45.1436,14.3483,42.8903
-408404,0.996,0.334714,4,15,0,408412,-0.129896,-0.46126,0.702195,-0.205788,-0.0582539,-0.179966,0.18343,0.688548,2.68912,1.04989,1.31182,-1.31087,-0.891735,-1.52158,45.0843,14.4173,44.008
-408403,0.779857,0.334714,4,15,0,408415,-0.0842937,-0.346485,0.530942,-0.179118,-0.0626225,0.148013,0.365085,0.712862,2.70406,1.04312,1.78074,-0.873264,-0.820294,-1.2404,45.0968,14.4123,42.5986
-408400,0.929934,0.334714,4,15,0,408411,-0.100313,-0.431506,0.66657,-0.189264,-0.0915837,-0.124081,0.227528,0.645015,2.84707,1.07125,1.82442,-0.81491,-0.644488,-0.955659,45.0384,14.3616,42.9453
-408399,0.962851,0.334714,4,15,0,408404,-0.105965,-0.422122,0.576591,-0.181292,-0.0976547,-0.0326712,0.279864,0.644758,2.80779,1.05141,1.64248,-0.985935,-0.614229,-1.38484,45.0972,14.3944,43.3443
-408402,0.806138,0.334714,4,15,0,408411,-0.106095,-0.385036,0.581525,-0.193528,-0.0502621,-0.162589,0.172359,0.722679,2.55438,1.03361,1.9895,-0.677427,-0.180338,-0.995673,45.1333,14.3937,43.1895
-408402,0.986034,0.334714,4,15,0,408407,-0.0662925,-0.444961,0.62122,-0.171651,-0.0334465,0.0111938,0.147331,0.697856,2.80079,1.04565,1.84996,-0.810074,-0.302149,-0.896171,45.0739,14.3749,42.3507
-408404,0.960123,0.334714,4,15,0,408407,-0.0873443,-0.460711,0.594152,-0.170188,0.0327325,-0.0773962,0.135431,0.70858,2.89649,1.03267,1.87857,-0.685867,-0.464741,-0.822658,45.0691,14.34,42.6113
-408400,0.931447,0.334714,3,7,0,408409,-0.0674614,-0.431715,0.594463,-0.185422,-0.0706653,-0.0250058,0.166959,0.680533,2.86278,1.01099,1.83231,-0.743203,-0.526332,-1.13008,45.051,14.4182,43.0134
-408399,0.810606,0.334714,4,15,0,408406,-0.158517,-0.414443,0.651257,-0.185324,-0.102998,-0.117783,0.285637,0.706534,2.72007,1.07969,1.52896,-1.1696,-0.886589,-1.36923,45.1543,14.3426,43.2983
-408403,0.526481,0.334714,4,15,0,408415,-0.138313,-0.470464,0.59994,-0.195224,-0.0102776,-0.04624,0.195906,0.67315,2.7579,1.03855,1.83923,-0.880759,-0.552371,-1.15145,45.0697,14.335,43.8515
-408401,0.956416,0.334714,3,7,0,408411,-0.0472723,-0.385237,0.577588,-0.192553,-0.0356714,-0.105199,0.206515,0.684756,2.7459,0.996883,1.8121,-0.793955,-0.545674,-1.12402,45.0882,14.4011,43.134
-408405,0.813277,0.334714,3,15,0,408409,-0.0315054,-0.386513,0.613066,-0.194217,0.0520018,-0.0418922,0.259402,0.698517,2.73734,1.00778,1.92916,-0.918146,-0.639244,-1.25823,45.0836,14.377,42.7902
-408403,1,0.334714,3,7,0,408410,-0.114051,-0.432806,0.582682,-0.183165,0.0481687,-0.219249,0.300249,0.687482,2.7762,1.03708,1.72442,-0.748133,-0.387279,-0.727194,45.0679,14.3795,43.1788
-408404,0.854531,0.334714,3,15,0,408411,-0.143271,-0.41706,0.576243,-0.19365,-0.202633,-0.152492,0.247768,0.688788,2.69263,1.04829,1.76396,-1.20335,-0.75256,-1.58023,45.0766,14.3917,43.9977
-408401,1,0.334714,4,15,0,408409,-0.0981935,-0.405263,0.592881,-0.186236,0.0613895,-0.00691241,0.218772,0.702854,2.66701,1.03101,1.91229,-0.691127,-0.460302,-1.33423,45.1021,14.3761,42.9137
-408400,0.897584,0.334714,3,15,0,408406,-0.110155,-0.400588,0.605439,-0.179343,-0.133422,-0.155975,0.157733,0.717214,2.75423,1.07386,1.91019,-0.846494,-0.374252,-1.0868,45.1145,14.3911,42.7436
-408401,0.978682,0.334714,4,15,0,408405,-0.117744,-0.376928,0.552068,-0.193544,-0.11657,-0.29317,0.231769,0.672523,2.77891,1.07024,1.86332,-0.754632,-0.673097,-1.06418,45.0816,14.4182,43.5594
-408401,0.904409,0.334714,4,15,0,408406,-0.0905707,-0.407399,0.616162,-0.175789,-0.0114703,0.184505,0.242274,0.723819,2.60902,1.05234,1.6106,-0.888197,-0.736613,-1.20527,45.0916,14.3639,42.4017
-408400,0.920465,0.334714,3,15,0,408407,-0.146775,-0.380956,0.594393,-0.1901,-0.0452414,-0.273645,0.333344,0.700632,2.80117,1.01009,1.78426,-1.00673,-0.662389,-1.24239,45.1435,14.3912,43.5903
-408402,0.848088,0.334714,3,15,0,408407,-0.12241,-0.377849,0.62957,-0.200138,0.0268057,-0.267193,0.195149,0.682055,2.76053,1.05355,1.6819,-0.746453,-0.589803,-1.03848,45.1847,14.3669,43.4561
-408405,0.948685,0.334714,3,7,0,408409,-0.0925382,-0.427923,0.558434,-0.196109,-0.0223186,-0.27565,0.0162001,0.693372,2.65746,1.04092,1.78865,-0.990704,-0.593428,-1.07773,45.1808,14.4009,44.0643
-408403,0.954288,0.334714,4,15,0,408411,-0.153519,-0.391637,0.663371,-0.174289,-0.115585,0.0310158,0.417232,0.672237,2.67148,1.04844,1.944,-0.838115,-0.519155,-0.97269,45.0212,14.4024,42.3732
-408401,0.885348,0.334714,4,15,0,408410,-0.0662497,-0.45356,0.607257,-0.18343,0.0459192,-0.1656,0.268658,0.738666,2.69993,1.00708,1.68361,-0.96711,-0.53848,-1.15918,45.1546,14.3733,43.0941
-408400,0.869642,0.334714,3,7,0,408406,-0.132633,-0.452601,0.649364,-0.180861,0.0285401,-0.0619756,0.275237,0.720169,2.69343,1.05779,1.66525,-0.906629,-0.86495,-1.29214,45.139,14.3835,43.0107
-408404,0.859165,0.334714,4,15,0,408408,-0.14152,-0.428191,0.694093,-0.182747,-0.0822027,-0.0407143,0.228681,0.695459,2.64331,1.00046,1.83742,-0.926356,-0.416513,-1.27959,45.1495,14.333,42.9912
-408406,0.926819,0.334714,4,15,0,408415,-0.00584842,-0.341505,0.476832,-0.186612,0.0482529,-0.17657,0.24165,0.722103,2.85073,1.0393,1.88912,-0.883849,-0.568553,-0.852288,45.0483,14.3966,42.7209
-408404,0.982769,0.334714,3,15,0,408411,-0.0476637,-0.45202,0.509984,-0.191671,-0.0110982,-0.234392,0.122112,0.706591,2.73231,1.04064,1.79012,-0.682332,-0.427641,-1.28089,45.0147,14.3672,43.5813
-408407,0.773906,0.334714,4,15,0,408415,-0.237164,-0.420218,0.670515,-0.183624,-0.09861,0.0869085,0.334395,0.674246,2.68312,1.03852,1.89463,-0.710052,-0.269792,-0.840461,45.1725,14.3726,43.2152
-408408,0.996695,0.334714,4,15,0,408413,-0.186622,-0.317777,0.691223,-0.178315,-0.116323,-0.0341305,0.35615,0.726245,2.61513,1.02382,2.27318,-0.579549,-0.464554,-0.93079,45.0874,14.4071,41.9997
-408404,0.995831,0.334714,4,15,0,408416,-0.0344558,-0.477222,0.637981,-0.196495,-0.106095,-0.182452,0.19122,0.694135,2.62951,1.1073,1.61181,-1.00784,-0.964779,-1.17324,45.0608,14.3567,43.2835
-408403,0.880465,0.334714,4,15,0,408411,-0.100468,-0.344,0.571935,-0.183303,0.0303851,-0.118289,0.282481,0.675122,2.84267,0.998304,1.78435,-0.726986,-0.666762,-1.25764,45.0782,14.4019,42.905
-408403,0.902661,0.334714,3,15,0,408410,-0.126715,-0.387237,0.586521,-0.186316,-0.0479217,0.0613292,0.280459,0.679802,2.61953,1.03765,1.82272,-0.902825,-0.455845,-0.75875,45.0654,14.3462,43.0687
-408406,0.994612,0.334714,4,15,0,408408,-0.143238,-0.396925,0.560735,-0.18678,-0.0758146,-0.332715,0.0418944,0.698108,2.76816,1.08318,2.0078,-0.737198,-0.179532,-1.11864,45.1638,14.4202,43.4899
-408407,0.949851,0.334714,4,15,0,408416,-0.0905547,-0.443666,0.639212,-0.184718,-0.0267665,0.0509951,0.346124,0.679853,2.68694,1.00038,2.34289,-0.425081,-0.0318155,-0.471465,45.0424,14.3555,42.4517
-408402,0.968305,0.334714,4,23,0,408416,-0.164195,-0.385245,0.577367,-0.193623,-0.147711,-0.199681,0.0970614,0.691897,2.63319,1.10057,1.39888,-1.13976,-0.917077,-1.49596,45.1358,14.3666,44.0147
-408401,0.874013,0.334714,4,15,0,408408,-0.123653,-0.426578,0.626151,-0.187166,-0.0971352,-0.0730584,0.293009,0.72042,2.5252,1.07783,1.42428,-1.39184,-1.11288,-1.49093,45.0801,14.3941,43.455
-408404,0.9587,0.334714,4,15,0,408409,-0.199041,-0.369796,0.665214,-0.190144,-0.0825167,-0.114875,0.20511,0.652809,2.67816,1.11199,1.31652,-1.4014,-1.02564,-1.72486,45.1612,14.3588,43.705
-408402,0.992565,0.334714,4,15,0,408407,-0.0459425,-0.461251,0.5797,-0.179305,-0.0178865,-0.126802,0.308912,0.743236,2.80293,1.01042,1.88696,-0.628796,-0.399198,-0.999875,45.065,14.3591,42.6366
-408399,0.966789,0.334714,4,15,0,408406,-0.182732,-0.431245,0.707396,-0.188408,-0.079796,0.0202813,0.18195,0.682225,2.65515,1.06985,1.8048,-0.763316,-0.474409,-0.996911,45.0812,14.3554,42.9617
-408402,0.813832,0.334714,4,15,0,408407,-0.15955,-0.462835,0.683019,-0.192087,-0.147456,-0.0695225,0.197087,0.689507,2.69576,1.08323,1.90149,-0.998304,-0.60839,-1.26648,45.0851,14.3396,43.3761
-408402,0.953672,0.334714,3,7,0,408408,-0.159292,-0.418563,0.651668,-0.1824,-0.0361181,-0.162324,0.207871,0.75106,2.42456,1.08001,1.8358,-0.766589,-0.571418,-0.930419,45.131,14.4007,42.8684
-408405,0.868198,0.334714,4,15,0,408410,-0.0645792,-0.42396,0.538838,-0.186105,-0.128671,-0.0136219,0.251916,0.675551,2.88848,1.00183,1.28277,-1.22298,-1.07219,-1.28777,45.0743,14.4195,43.7438
-408400,0.986116,0.334714,3,15,0,408408,-0.107608,-0.389091,0.633745,-0.182413,-0.0732006,0.0181307,0.266694,0.657258,2.85775,1.02566,1.69616,-1.03293,-0.63669,-1.34032,45.0716,14.369,42.8886
-408409,0.782908,0.334714,3,15,0,408413,-0.175326,-0.453743,0.695858,-0.187824,0.0975447,-0.100439,0.358628,0.638758,2.94402,1.00667,1.80902,-0.694999,-0.525228,-1.40079,45.0554,14.4225,43.2402
-408406,0.835381,0.334714,3,7,0,408417,-0.115297,-0.392897,0.73718,-0.1947,0.0216825,-0.0664724,0.218595,0.657536,2.87731,0.995209,1.68749,-0.854878,-0.513734,-1.23637,45.0605,14.3624,42.7772
-408403,0.977143,0.334714,3,7,0,408412,-0.110879,-0.469692,0.624788,-0.187282,0.0550373,-0.129815,0.254361,0.652961,2.83933,1.04296,1.80768,-0.963737,-0.90327,-1.08695,45.0672,14.3913,43.5086
-408414,0.849441,0.334714,3,7,0,408419,-0.0737295,-0.536349,0.761677,-0.174923,0.0496001,-0.365438,0.189565,0.641513,2.92521,1.02611,1.54838,-1.00752,-0.552675,-1.23637,45.1298,14.409,42.9548
-408406,1,0.334714,3,7,0,408419,-0.0940808,-0.548165,0.720261,-0.186329,-0.037326,-0.175035,0.238575,0.60864,2.83143,1.03686,1.55351,-0.97609,-0.550353,-1.19187,45.1162,14.4221,43.5957
-408401,0.881513,0.334714,3,7,0,408411,-0.113625,-0.420368,0.666594,-0.18947,-0.162479,0.0464183,0.26619,0.648426,2.75185,1.07703,1.84165,-0.871088,-0.788046,-1.22267,45.1255,14.3571,43.0023
-408400,0.999228,0.334714,4,23,0,408404,-0.151989,-0.427999,0.648493,-0.189224,-0.0612289,-0.0665741,0.175279,0.636111,2.70502,1.07281,1.45067,-1.1577,-0.746089,-1.24552,45.0798,14.4122,43.6476
-408408,0.730973,0.334714,3,7,0,408414,-0.151177,-0.372769,0.61018,-0.190306,-0.0288967,-0.282856,0.0117065,0.786893,2.65005,1.0627,1.78095,-0.922791,-0.724202,-1.60781,45.0754,14.346,43.1902
-408405,0.993609,0.334714,4,15,0,408413,-0.0485401,-0.485875,0.675783,-0.176673,-0.119342,0.0264041,0.40138,0.63679,2.77107,1.04527,1.63306,-1.03163,-0.977033,-1.21972,45.145,14.4139,42.8231
-408408,0.996654,0.334714,4,15,0,408413,-0.158492,-0.300931,0.578621,-0.188917,-0.0328743,-0.330723,-0.0224167,0.729896,2.65789,1.0667,2.18904,-0.477085,-0.150132,-0.835365,45.0519,14.4108,42.7601
-408403,1,0.334714,4,15,0,408413,-0.030839,-0.47095,0.642235,-0.183773,-0.0856025,0.0171877,0.342903,0.639798,2.7739,1.01095,1.93341,-0.788189,-0.609326,-0.911619,45.1561,14.3879,42.895
-408406,0.830699,0.334714,3,15,0,408411,-0.0853595,-0.48608,0.6208,-0.179384,-0.0872681,-0.15941,0.319312,0.663239,2.99289,1.04423,2.1152,-0.745771,-0.37329,-1.10642,45.1518,14.3634,43.0153
-408403,0.96628,0.334714,4,15,0,408413,-0.183222,-0.454017,0.683309,-0.197134,-0.0472816,-0.0322886,0.319271,0.663664,2.61392,1.03882,1.51904,-1.04217,-0.84514,-1.07854,45.0861,14.4014,43.8487
-408400,0.999943,0.334714,3,15,0,408410,-0.169412,-0.351668,0.642848,-0.185293,-0.0635902,-0.0475514,0.17545,0.741192,2.61765,1.04296,1.67754,-0.994471,-0.707334,-1.07041,45.1432,14.358,42.9227
-408400,0.911619,0.334714,3,15,0,408406,-0.133931,-0.431628,0.616824,-0.195054,-0.0634441,-0.280147,0.33269,0.69409,2.70414,1.06822,1.84334,-0.866958,-0.676576,-1.31004,45.0738,14.4252,43.5533
-408410,0.726484,0.334714,3,7,0,408416,-0.156659,-0.3761,0.68147,-0.18648,0.218444,0.0199371,0.12861,0.678379,2.6414,1.03,1.8019,-0.844645,-0.485829,-0.648074,45.017,14.3262,42.646
-408404,0.992761,0.334714,3,7,0,408417,-0.17876,-0.375515,0.615513,-0.191742,0.095234,-0.223475,0.191899,0.707675,2.63198,1.06036,2.06703,-0.55505,-0.370727,-0.775285,45.072,14.446,43.0977
-408402,0.932278,0.334714,3,15,0,408410,-0.12829,-0.432215,0.664031,-0.187466,-0.105303,-0.251476,0.190258,0.698055,2.83176,1.04275,1.79799,-0.844503,-0.458242,-1.14919,45.0499,14.2952,43.0814
-408401,0.665983,0.334714,4,15,0,408413,-0.0899028,-0.416173,0.572989,-0.181226,-0.0409222,0.00166632,0.221157,0.722117,2.43682,1.06485,1.63403,-0.854998,-0.665123,-1.19653,45.0788,14.3891,42.9641
-408401,0.901304,0.334714,3,15,0,408407,-0.101165,-0.387195,0.573652,-0.175632,-0.0619927,-0.0411391,0.170402,0.720665,2.9217,1.05406,1.73966,-1.0354,-0.651359,-1.19296,45.091,14.388,42.7179
-408403,0.870334,0.334714,3,7,0,408406,-0.108661,-0.334679,0.579136,-0.193015,-0.0220529,-0.172122,0.247459,0.688226,2.60816,1.01881,1.73766,-0.976926,-0.455053,-1.16043,45.1322,14.3673,43.314
-408405,0.995203,0.334714,3,15,0,408408,-0.137718,-0.409109,0.575296,-0.196435,-0.0708602,-0.357183,0.250227,0.69907,2.79536,1.08228,1.8681,-0.743425,-0.712852,-0.98547,45.1883,14.3977,43.7622
-408402,0.979174,0.334714,4,15,0,408413,-0.102042,-0.388758,0.616912,-0.172626,0.00243643,-0.0658179,0.140641,0.730606,2.79168,1.03925,1.53849,-0.880633,-0.58654,-1.03801,45.1351,14.3658,42.478
-408401,0.955418,0.334714,4,15,0,408409,-0.136134,-0.462059,0.637688,-0.179444,-0.082882,0.0586368,0.21279,0.694391,2.55379,1.08471,1.79499,-1.05432,-0.834241,-1.27726,45.0697,14.3735,43.1104
-408402,0.840078,0.334714,3,15,0,408413,-0.0953954,-0.457783,0.623541,-0.183757,-0.0362854,-0.189722,0.249198,0.715637,2.76048,1.07433,1.60032,-0.926464,-0.518204,-1.36965,45.0506,14.3643,43.0046
-408413,0.803131,0.334714,4,15,0,408417,-0.0852803,-0.330166,0.567705,-0.18066,-0.202725,-0.0210162,0.302873,0.713462,2.50194,1.02212,2.48794,-0.486331,-0.361315,-0.42303,45.115,14.4,42.2833
-408410,0.979493,0.334714,3,7,0,408420,-0.0664203,-0.492492,0.567796,-0.189727,0.0666764,-0.239027,0.285705,0.745735,2.73417,1.04937,1.96481,-0.630847,-0.0555626,-0.877331,45.1189,14.3571,43.1638
-408409,0.922072,0.334714,4,15,0,408423,-0.204767,-0.348346,0.645884,-0.187529,-0.211678,0.100282,0.230834,0.672843,2.82896,1.09296,1.29996,-0.989527,-0.865367,-1.46774,45.1252,14.3375,43.1749
-408405,0.943507,0.334714,4,15,0,408419,-0.158477,-0.388506,0.643922,-0.187269,0.0803965,-0.266044,0.185787,0.692706,2.63486,1.02514,1.35062,-1.12695,-0.733738,-1.4923,45.0962,14.4349,43.5516
-408406,0.974134,0.334714,3,7,0,408413,-0.0109492,-0.403645,0.521115,-0.176776,-0.138081,0.127527,0.376099,0.703556,2.94325,1.00267,1.72674,-0.99071,-0.772989,-1.15618,45.1139,14.3409,42.673
-408405,0.998575,0.334714,4,15,0,408412,-0.199555,-0.354752,0.627858,-0.202968,0.00696525,-0.220633,0.0527568,0.689544,2.56009,1.1171,1.94678,-0.799686,-0.471853,-1.07877,45.0909,14.3615,43.5771
-408405,0.867761,0.334714,4,15,0,408413,-0.047646,-0.479963,0.60154,-0.180883,-0.201859,-0.0517821,0.439456,0.721144,2.83589,0.980597,1.39981,-1.20236,-1.00163,-1.53598,45.0753,14.35,43.3078
-408399,0.863532,0.334714,4,15,0,408414,-0.100012,-0.450387,0.64294,-0.185552,-0.104235,-0.0416935,0.140922,0.68745,2.70336,1.04839,1.70286,-0.946817,-0.640624,-0.992186,45.0331,14.3673,43.0939
-408402,0.91784,0.334714,4,15,0,408406,-0.0970573,-0.328741,0.508105,-0.175358,-0.0218421,-0.0115285,0.21216,0.710317,2.77191,1.04,1.97049,-0.629326,-0.379086,-1.10923,45.1669,14.3746,42.5948
-408404,0.94419,0.334714,4,15,0,408407,-0.168305,-0.520307,0.733046,-0.192231,-0.116713,-0.234947,0.30243,0.692067,2.64786,1.06235,1.56722,-1.12454,-0.780886,-1.58997,45.0337,14.3633,43.7131
-408404,0.838672,0.334714,3,7,0,408410,-0.171728,-0.517127,0.696318,-0.194364,-0.1432,-0.175079,0.306175,0.691765,2.62724,1.0668,1.59304,-1.05218,-0.872454,-1.49411,45.0532,14.3423,43.9136
-408406,0.943313,0.334714,4,15,0,408412,-0.142042,-0.344269,0.522072,-0.190975,0.0154464,0.0325023,0.199093,0.648726,2.79319,1.0645,1.77993,-0.780993,-0.645238,-1.28504,45.1551,14.3039,43.531
-408404,0.971997,0.334714,4,15,0,408413,-0.0524669,-0.436186,0.565019,-0.19169,-0.00221656,-0.325089,0.241882,0.723308,2.56005,1.07042,1.64976,-0.858329,-0.864444,-1.11926,45.0521,14.4247,43.3765
-408402,0.950037,0.334714,3,15,0,408412,-0.073244,-0.419483,0.545231,-0.194446,-0.127596,-0.239584,0.284367,0.713274,2.60794,1.07791,2.05888,-0.619204,-0.306257,-0.904885,45.0831,14.3428,43.2372
-408406,0.832371,0.334714,3,7,0,408411,-0.11748,-0.382579,0.659906,-0.186866,0.0315501,-0.197968,0.343351,0.688461,2.46809,1.1021,2.15716,-0.601647,-0.383451,-0.581615,45.1505,14.4176,42.4475
-408405,0.961268,0.334714,4,15,0,408415,-0.161979,-0.463275,0.654124,-0.192456,-0.0313211,-0.316527,0.14375,0.755028,2.80226,1.00491,1.95847,-0.642522,-0.321101,-1.09685,45.1821,14.3475,43.5391
-408401,0.992801,0.334714,4,15,0,408408,-0.0952388,-0.375223,0.577828,-0.180622,-0.0865325,0.0320905,0.33156,0.660255,2.66921,1.11487,1.66978,-1.03647,-0.830848,-1.30548,45.0684,14.3512,42.7719
-408404,0.798297,0.334714,4,15,0,408410,-0.113595,-0.358887,0.506785,-0.186966,-0.104568,-0.00788039,0.251604,0.643483,2.75296,1.0994,1.59296,-1.07052,-0.847211,-1.12971,45.0675,14.4514,43.5091
-408403,0.971345,0.334714,3,15,0,408410,-0.0685026,-0.413131,0.619046,-0.195472,-0.180726,-0.0617663,0.221989,0.661461,2.67504,1.04764,1.75432,-0.908363,-0.586124,-1.25165,45.1371,14.3098,43.3445
-408403,0.996145,0.334714,3,15,0,408408,-0.0730692,-0.437641,0.537113,-0.182689,-0.0256507,-0.294613,0.33125,0.749591,2.6707,1.05784,1.93904,-0.772279,-0.542181,-0.961066,45.1234,14.444,43.1082
-408405,0.926385,0.334714,3,7,0,408410,8.92051e-05,-0.441729,0.559444,-0.1878,-0.0620987,-0.337015,0.299072,0.729983,2.53972,1.02721,1.80776,-0.759959,-0.467921,-1.06633,45.1004,14.4198,43.0609
-408405,0.820467,0.334714,4,15,0,408421,0.00969249,-0.406214,0.529271,-0.18113,-0.0585338,-0.126798,0.171041,0.654875,2.69166,1.05542,1.69705,-0.819719,-0.452624,-1.02318,45.0573,14.4265,42.8464
-408403,1,0.334714,3,15,0,408409,-0.0110668,-0.411717,0.476888,-0.188415,-0.0189151,-0.176104,0.122244,0.685991,2.66793,1.06921,1.7832,-0.900498,-0.614192,-1.21904,45.0597,14.4339,43.4262
-408402,0.931281,0.334714,4,15,0,408411,-0.152294,-0.388501,0.643477,-0.192068,-0.137975,-0.0681383,0.266152,0.626072,2.83397,1.08762,1.95383,-0.767583,-0.515268,-0.813073,45.1607,14.3945,43.204
-408406,0.798966,0.334714,4,15,0,408412,-0.146206,-0.411133,0.635092,-0.190183,-0.377591,-0.166674,0.0822763,0.621343,2.83244,1.0834,1.68041,-0.892746,-0.605902,-1.31033,45.1306,14.3869,43.7207
-408404,0.915298,0.334714,3,15,0,408412,-0.148245,-0.435865,0.668337,-0.184503,-0.220089,-0.0725109,0.0909633,0.609573,2.87103,1.05376,1.67548,-1.05795,-0.720307,-1.58007,45.1203,14.3954,43.62
-408402,0.813156,0.334714,3,7,0,408412,-0.105698,-0.483376,0.652115,-0.18232,-0.189406,-0.206557,0.104323,0.686843,2.84949,1.08621,1.48463,-1.04103,-0.741788,-1.32905,45.1045,14.3988,43.3624
-408406,0.880889,0.334714,4,15,0,408411,-0.161904,-0.336199,0.604153,-0.185477,0.046226,0.00140954,0.307765,0.696616,2.5976,1.0196,2.20547,-0.45974,-0.126117,-0.622367,45.1017,14.4467,42.5559
-408409,0.915419,0.334714,4,15,0,408416,-0.0419559,-0.447997,0.498297,-0.174777,-0.247537,-0.0745485,0.226342,0.768268,2.77433,1.05126,2.23952,-0.341675,-0.184624,-0.65249,45.0715,14.3358,42.4629
-408404,1,0.334714,4,15,0,408415,-0.259613,-0.410727,0.719595,-0.196198,0.0418851,-0.137472,0.267038,0.687945,2.60973,1.06889,1.83026,-0.779554,-0.598596,-1.20798,45.1378,14.3679,43.5301
-408405,0.977151,0.334714,4,15,0,408409,-0.0178487,-0.470432,0.501238,-0.176694,-0.16805,-0.074769,0.198272,0.751164,2.79484,1.01791,1.83235,-0.713721,-0.531468,-1.1773,45.0739,14.4287,43.0037
-408403,0.896078,0.334714,4,15,0,408414,-0.190253,-0.452435,0.694194,-0.186384,0.00160879,0.0746356,0.371202,0.634266,2.72989,1.04696,1.65852,-0.940293,-0.718816,-1.21867,45.1667,14.3654,43.4193
-408406,0.890642,0.334714,3,15,0,408414,-0.109591,-0.295923,0.483876,-0.191253,-0.0102686,-0.258476,0.242677,0.738095,2.67311,1.0825,1.90388,-0.787348,-0.733101,-1.07438,45.0084,14.3778,43.0339
-408401,0.752077,0.334714,3,7,0,408414,-0.130079,-0.361755,0.594683,-0.188903,0.0051143,-0.194071,0.244918,0.67084,2.66793,1.06324,1.55221,-0.856264,-0.698398,-1.45986,45.1293,14.3792,43.3244
-408399,0.997882,0.334714,3,15,0,408406,-0.116666,-0.453676,0.668171,-0.193413,-0.0485598,-0.230608,0.273378,0.69742,2.79486,1.01965,1.61021,-1.15727,-0.785053,-1.30651,45.0953,14.3966,43.5839
-408401,0.901121,0.334714,4,15,0,408406,-0.104304,-0.39862,0.618658,-0.175535,-0.0965578,-0.0344989,0.428209,0.751705,2.60617,1.0239,1.72455,-1.07367,-0.843328,-1.28189,45.1113,14.3382,42.602
-408404,0.846684,0.334714,4,15,0,408411,-0.0895922,-0.449147,0.635144,-0.194225,0.118732,-0.125446,0.108979,0.620944,2.85955,1.09301,1.76491,-0.825849,-0.679072,-1.17996,45.1356,14.3424,43.4223
-408402,0.984421,0.334714,4,15,0,408408,-0.130966,-0.389025,0.57557,-0.189961,0.0390268,-0.1647,0.246128,0.705814,2.46323,1.07434,1.59655,-0.884885,-0.742923,-1.23052,45.1018,14.4086,43.4353
-408405,0.973083,0.334714,3,7,0,408409,-0.119573,-0.427811,0.653837,-0.200503,-0.0956057,-0.188326,0.249996,0.751523,2.43689,1.08867,1.8086,-1.06549,-0.755717,-1.3239,45.0359,14.3824,43.3126
-408406,0.974359,0.334714,4,15,0,408412,-0.138714,-0.394286,0.6054,-0.198248,-0.152384,-0.251485,0.20968,0.73891,2.37197,1.05933,1.67069,-1.04688,-0.832301,-1.62513,45.0658,14.3877,43.775
