# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-4-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-4-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408403,0.997053,0.385718,4,15,0,408407,-0.182426,-0.402812,0.653657,-0.17894,-0.0544541,-0.256828,0.172372,0.701995,2.73057,1.01999,1.8494,-0.705369,-0.346523,-0.633298,45.1079,14.3679,43.0326
-408406,0.899123,0.385718,3,15,0,408411,-0.164623,-0.453142,0.725238,-0.197,-0.167464,-0.0271072,0.133939,0.701991,2.84539,1.0633,1.86843,-0.884069,-0.554833,-1.47045,45.1194,14.3811,43.2391
-408405,0.986779,0.385718,3,7,0,408413,-0.189455,-0.455741,0.730765,-0.189384,-0.113857,-0.257263,0.180035,0.674875,2.88879,1.06995,1.84838,-0.897099,-0.748682,-1.29664,45.1773,14.4131,43.4263
-408404,0.949694,0.385718,4,15,0,408414,-0.155094,-0.410524,0.630133,-0.178637,-0.201451,-0.0693135,0.0230734,0.706736,2.82945,1.02087,1.58185,-0.892764,-0.379871,-0.918645,45.1218,14.3741,43.1654
-408402,1,0.385718,4,15,0,408408,-0.125141,-0.440412,0.628719,-0.177251,-0.110488,0.0229681,-0.00134273,0.759886,2.73161,1.05644,1.74998,-0.810026,-0.605191,-1.12779,45.0613,14.3859,42.7013
-408405,0.787414,0.385718,4,15,0,408412,-0.117365,-0.403925,0.583991,-0.188035,-0.0278291,-0.10776,0.461544,0.631459,2.75483,1.06333,1.88984,-0.744763,-0.627889,-0.946915,45.0453,14.4536,43.1796
-408406,0.764095,0.385718,4,15,0,408417,-0.113316,-0.457425,0.634237,-0.174677,-0.105347,0.10863,0.00854223,0.719854,2.55009,1.03608,1.88102,-0.561852,-0.405069,-1.0407,45.1611,14.399,42.7443
-408405,0.843406,0.385718,4,15,0,408415,-0.0854151,-0.43859,0.584063,-0.170084,-0.116113,0.11185,0.293775,0.720758,2.78537,1.03397,2.27061,-0.544887,-0.176959,-0.547024,45.1043,14.3553,42.1649
-408401,0.97548,0.385718,4,15,0,408409,-0.144161,-0.363544,0.615743,-0.199359,-0.0159832,-0.304749,0.0709047,0.690601,2.70395,1.08372,1.86493,-0.781015,-0.432934,-0.926848,45.1022,14.3659,43.4119
-408401,0.92733,0.385718,3,7,0,408404,-0.139073,-0.384277,0.588994,-0.19662,0.00463836,-0.286388,0.121723,0.65919,2.62965,1.0827,1.73573,-0.717499,-0.508602,-1.02025,45.1415,14.3809,43.7044
-408404,0.739689,0.385718,4,15,0,408410,-0.114693,-0.338928,0.533044,-0.188372,0.195369,-0.220962,0.240253,0.689483,2.71718,1.07779,2.02916,-0.806125,-0.425268,-1.17521,45.1016,14.3614,43.0303
-408404,0.996835,0.385718,4,15,0,408409,-0.135697,-0.461033,0.685199,-0.18002,-0.298243,-0.0444401,0.203761,0.700957,2.78702,1.05315,2.09227,-0.61629,-0.374311,-1.17999,45.106,14.3404,42.705
-408404,0.929605,0.385718,4,15,0,408410,-0.174315,-0.365714,0.641987,-0.193459,0.105841,-0.25474,0.273634,0.664465,2.57488,1.0546,2.12086,-0.531489,-0.34398,-0.585075,45.0997,14.3898,43.0977
-408404,0.861897,0.385718,4,15,0,408410,-0.194704,-0.360258,0.669207,-0.202646,0.0374382,-0.330526,0.132646,0.702396,2.63987,1.0775,1.96993,-0.65505,-0.268969,-0.730782,45.0977,14.3848,43.2974
-408406,0.634976,0.385718,4,15,0,408415,-0.136619,-0.379159,0.648172,-0.181142,-0.0290865,-0.124971,0.398938,0.69176,2.52276,1.09375,1.68491,-1.20209,-1.18986,-1.5428,45.156,14.3846,42.975
-408404,0.895404,0.385718,4,15,0,408414,-0.0758479,-0.481093,0.629364,-0.184867,-0.235962,-0.140934,0.272066,0.651942,2.83898,1.08258,2.02613,-0.636007,-0.358386,-0.582327,45.1008,14.3763,42.9717
-408405,0.581267,0.385718,4,15,0,408414,-0.151791,-0.424059,0.711902,-0.180827,0.00216225,0.0321264,0.18753,0.669651,2.46831,1.04342,1.75323,-0.829643,-0.426057,-1.23209,45.1306,14.3932,42.7885
-408400,0.949997,0.385718,3,15,0,408411,-0.150506,-0.383508,0.609631,-0.186394,-0.137483,-0.198071,0.336449,0.703903,2.646,1.10257,1.50826,-1.17183,-0.911101,-1.26565,45.1273,14.4049,43.3349
-408401,0.732138,0.385718,3,7,0,408407,-0.179873,-0.415656,0.624281,-0.190657,-0.138866,-0.0952807,0.298325,0.717076,2.64992,1.04442,1.63747,-1.1352,-0.716531,-1.25968,45.1386,14.3579,43.6899
-408410,0.670518,0.385718,4,15,0,408418,-0.122799,-0.49398,0.683447,-0.174788,-0.0672877,0.0163971,0.347436,0.625587,2.90451,1.01384,1.82287,-1.16579,-0.836169,-1.2961,45.1701,14.4378,43.2813
-408405,0.984818,0.385718,4,15,0,408416,-0.11071,-0.365455,0.520811,-0.184309,-0.00231498,-0.149692,0.0967233,0.714365,2.63348,1.07839,1.70493,-0.730827,-0.369416,-1.23393,45.0308,14.447,43.08
-408401,0.971286,0.385718,3,7,0,408408,-0.0578005,-0.415608,0.568367,-0.18782,0.00228901,-0.100826,0.119875,0.726745,2.64983,1.05377,2.02443,-0.813573,-0.577385,-1.01865,45.0955,14.3304,42.9598
-408408,0.681391,0.385718,4,15,0,408417,-0.220682,-0.462236,0.726082,-0.180409,-0.115939,0.00369396,0.318858,0.701152,2.88039,1.02294,1.79923,-1.05432,-0.934465,-1.12891,45.1078,14.3164,43.1987
-408404,1,0.385718,4,15,0,408413,-0.14118,-0.416198,0.642721,-0.193291,-0.0936648,-0.238871,0.385344,0.646362,2.65261,1.0309,1.63128,-1.06939,-0.667826,-1.37068,45.1484,14.4404,43.804
-408403,0.788994,0.385718,4,15,0,408410,-0.101045,-0.418426,0.565044,-0.178426,-0.111355,-0.0457321,0.14192,0.735436,2.66716,1.05494,1.62,-1.15503,-0.512289,-1.2176,45.0795,14.3725,43.1079
-408410,0.937053,0.385718,3,7,0,408413,-0.162188,-0.404111,0.615706,-0.207056,0.0940689,-0.302052,0.378024,0.601234,2.75904,1.05354,1.88759,-1.00208,-0.472391,-1.03144,45.1565,14.3548,44.271
-408400,0.918915,0.385718,3,15,0,408414,-0.0724584,-0.457792,0.611851,-0.185971,0.0264675,-0.250422,0.231086,0.687588,2.86093,1.03245,1.88718,-0.802332,-0.60564,-1.17428,45.0839,14.395,43.1709
-408402,0.865061,0.385718,3,15,0,408407,-0.172951,-0.370677,0.622882,-0.185806,-0.111374,0.0719125,0.430805,0.671452,2.57413,1.06952,1.68997,-1.07407,-0.735329,-1.10815,45.0908,14.3764,43.1114
-408402,0.925924,0.385718,4,15,0,408409,-0.0823137,-0.498965,0.675235,-0.187016,-0.0691853,-0.16681,0.135652,0.63962,2.67235,1.12152,1.81226,-0.950782,-0.553924,-1.11751,45.0873,14.3994,43.192
-408401,0.663852,0.385718,4,15,0,408411,-0.124009,-0.396622,0.64556,-0.181639,-0.11005,-0.107501,0.240585,0.709973,2.71565,1.01654,1.54327,-0.976003,-0.812451,-1.52187,45.1123,14.416,43.0349
-408411,0.757753,0.385718,3,7,0,408417,-0.0573263,-0.42215,0.637864,-0.173697,-0.0338319,0.156425,0.220216,0.637465,3.02126,1.03034,1.55318,-0.975174,-0.827718,-1.29379,45.0617,14.2776,42.4647
-408404,0.961585,0.385718,3,7,0,408418,-0.0757524,-0.422293,0.548937,-0.186148,-0.0665205,-0.128947,0.319962,0.661176,2.90886,1.02874,1.72741,-1.11335,-0.785183,-1.04137,45.0635,14.4432,43.5019
-408406,0.975879,0.385718,3,7,0,408412,-0.0603739,-0.338179,0.497754,-0.191238,-0.0800424,-0.266675,0.341844,0.652524,2.94768,1.03095,1.746,-0.847476,-0.516955,-1.16041,45.0624,14.301,43.3486
-408406,0.89823,0.385718,4,15,0,408413,-0.193757,-0.338595,0.536464,-0.192526,0.0287165,-0.0669992,0.11275,0.679232,2.72719,1.05763,1.66266,-1.01785,-0.771267,-1.21988,45.1519,14.4554,43.9368
-408403,0.891095,0.385718,3,7,0,408415,-0.101278,-0.474896,0.707156,-0.190979,-0.120582,-0.270537,0.247161,0.690584,2.60574,1.08821,1.62649,-0.883251,-0.768615,-1.10787,45.073,14.3241,43.1269
-408402,0.873102,0.385718,4,15,0,408408,-0.149176,-0.314554,0.551002,-0.179835,-0.187843,-0.0777369,0.206996,0.728911,2.77487,1.05892,1.75068,-0.699549,-0.497826,-0.961571,45.0937,14.3955,42.6941
-408404,0.640674,0.385718,4,15,0,408411,-0.0981146,-0.318409,0.556413,-0.193553,-0.147137,-0.16507,0.291885,0.680772,2.63024,1.05423,2.05147,-0.639131,-0.460393,-1.11891,45.1667,14.3574,43.0568
-408401,0.975824,0.385718,4,15,0,408409,-0.103417,-0.456928,0.640763,-0.186049,0.0429273,-0.140079,0.13246,0.657158,2.82798,1.05228,1.71374,-1.08876,-0.651386,-1.30325,45.0387,14.383,43.342
-408401,0.915075,0.385718,3,15,0,408408,-0.140301,-0.401831,0.595021,-0.185904,-0.123759,-0.267013,0.173729,0.754132,2.63258,1.08102,1.55992,-0.924251,-0.742307,-1.13601,45.1223,14.3959,43.2901
-408405,0.960706,0.385718,3,7,0,408407,-0.0527047,-0.521247,0.685536,-0.193863,-0.0300951,-0.0617952,0.333281,0.653286,2.87032,1.00895,1.69199,-0.923174,-0.792916,-1.48633,45.0838,14.3425,43.3993
-408402,0.873909,0.385718,3,15,0,408412,-0.14791,-0.300038,0.534699,-0.189838,-0.0111271,-0.235506,0.212437,0.747557,2.69296,1.07988,1.87043,-0.784426,-0.48405,-0.959986,45.1344,14.3986,42.9793
-408403,0.894391,0.385718,4,15,0,408410,-0.0979859,-0.391176,0.535941,-0.190419,-0.0819749,-0.256401,0.381442,0.752053,2.61784,1.01278,1.92072,-0.840808,-0.66319,-1.30467,45.0448,14.3922,43.3517
-408402,0.996749,0.385718,4,15,0,408407,-0.115827,-0.417371,0.601131,-0.180563,-0.11634,-0.0126454,0.281572,0.63837,2.90757,1.03998,1.69429,-1.02678,-0.745009,-1.05241,45.0169,14.3696,43.168
-408408,0.794445,0.385718,3,7,0,408413,-0.178109,-0.438405,0.703513,-0.195863,-0.0249775,-0.384926,0.151864,0.730053,2.63617,1.00454,1.66963,-0.993158,-0.640248,-1.22444,45.2478,14.4214,43.8998
-408405,0.697548,0.385718,3,7,0,408420,-0.113827,-0.476755,0.656157,-0.188025,0.00953625,-0.0675275,0.343053,0.64006,2.72546,1.12412,1.56641,-0.970456,-0.926452,-1.44877,45.0515,14.3677,43.2357
-408404,0.780654,0.385718,4,15,0,408413,-0.115959,-0.439812,0.566594,-0.186646,-0.172277,-0.0657113,0.220425,0.767124,2.641,0.992935,1.7433,-0.728016,-0.579257,-1.1854,45.1666,14.3581,43.474
-408404,0.976311,0.385718,4,15,0,408412,-0.108654,-0.371963,0.654369,-0.189749,-0.00572657,-0.0836608,0.291552,0.621876,2.70998,1.09052,1.4079,-1.42868,-1.0486,-1.61666,45.0494,14.364,43.2524
-408401,0.966182,0.385718,4,15,0,408410,-0.112157,-0.444993,0.630876,-0.178912,-0.154959,-0.114031,0.212731,0.77326,2.6257,1.02308,1.91492,-0.636629,-0.438496,-0.935721,45.1616,14.3745,42.7274
-408403,0.760278,0.385718,3,7,0,408409,-0.136615,-0.430153,0.617309,-0.176053,0.013363,0.0615196,0.145575,0.744726,2.73674,1.02659,1.7032,-0.683831,-0.410093,-0.959237,45.0246,14.3554,42.5773
-408404,0.857131,0.385718,4,15,0,408414,-0.0896474,-0.412586,0.618002,-0.192232,-0.165475,-0.314829,0.17241,0.657605,2.77198,1.07591,2.0522,-0.840342,-0.556726,-0.861535,45.1723,14.398,43.3825
-408405,0.776449,0.385718,4,15,0,408414,-0.156512,-0.421893,0.633365,-0.187546,-0.219002,-0.0199518,0.229968,0.695836,2.5241,1.14124,1.78157,-0.712094,-0.450735,-1.15908,45.1215,14.3757,42.9986
-408402,0.809642,0.385718,4,15,0,408412,-0.0440813,-0.402807,0.548715,-0.188356,-0.00692682,-0.170559,0.120323,0.687299,2.76991,1.02752,1.93899,-0.634791,-0.468807,-0.647291,45.0842,14.3948,43.0555
-408401,0.944007,0.385718,4,15,0,408408,-0.121237,-0.430596,0.665661,-0.17889,-0.215952,-0.0235019,0.304161,0.686289,2.86497,1.04935,1.7131,-0.966017,-0.780321,-1.33588,45.1075,14.3485,42.8137
-408406,0.493967,0.385718,2,7,0,408418,-0.167997,-0.413985,0.676403,-0.18487,0.0407883,-0.185839,0.33234,0.726982,2.79532,1.01029,1.67477,-1.22995,-0.566324,-1.39365,45.0725,14.3662,43.1374
-408403,0.916823,0.385718,3,7,0,408413,-0.162079,-0.395177,0.671909,-0.186875,0.0421437,-0.12263,0.26582,0.719267,2.69075,1.00014,1.55016,-1.19654,-0.642397,-1.37793,45.0842,14.34,43.2176
-408404,0.888469,0.385718,4,15,0,408410,-0.152623,-0.418266,0.615544,-0.175692,-0.131168,-0.029111,0.107127,0.749262,2.67632,1.06054,1.86765,-1.11449,-0.688634,-1.16886,45.128,14.4073,42.9917
-408401,0.989729,0.385718,4,15,0,408408,-0.18614,-0.402095,0.643664,-0.182068,0.00342145,-0.0923642,0.11139,0.65082,2.78417,1.06006,1.70051,-1.02406,-0.697529,-1.37242,45.0834,14.3465,43.3996
-408406,0.815925,0.385718,3,15,0,408416,0.0232793,-0.396676,0.51407,-0.202663,-0.0339555,-0.0968572,0.337591,0.640789,2.73836,1.04912,1.56989,-1.1022,-0.939158,-1.49368,45.123,14.3875,43.6986
-408405,0.979709,0.385718,4,15,0,408413,-0.245961,-0.437929,0.775949,-0.181586,-0.109244,0.0638955,0.151367,0.74904,2.63648,1.03202,2.07498,-0.661074,-0.290514,-1.02984,45.0776,14.3957,42.505
-408406,0.900277,0.385718,4,15,0,408413,-0.21421,-0.449992,0.759456,-0.180914,-0.128117,0.017838,0.118224,0.710704,2.61458,1.05342,2.38613,-0.481332,-0.0781004,-0.762989,45.0923,14.3758,42.4237
-408404,0.843215,0.385718,3,7,0,408413,-0.109361,-0.477461,0.716188,-0.190988,-0.0942674,-0.205046,0.259032,0.634568,2.81728,1.04282,2.02772,-0.562337,-0.371338,-0.635673,45.0297,14.3803,42.9504
-408404,0.838428,0.385718,4,15,0,408412,-0.127259,-0.347954,0.524562,-0.181414,0.0343291,-0.0447576,0.216642,0.751132,2.57292,1.06085,1.39865,-1.35879,-0.985697,-1.41903,45.1331,14.4096,43.3472
-408405,0.667353,0.385718,3,15,0,408415,-0.133097,-0.393952,0.706596,-0.195344,-0.0573049,-0.332402,0.191531,0.670458,2.89928,1.00737,1.72704,-0.820386,-0.574408,-1.30375,45.1421,14.3349,43.2826
-408403,1,0.385718,3,15,0,408409,-0.107284,-0.474495,0.564659,-0.186328,-0.191471,-0.16157,0.209925,0.741396,2.62603,1.07289,1.75736,-0.944146,-0.59993,-0.991623,45.1086,14.4234,43.5668
-408400,0.903777,0.385718,4,15,0,408412,-0.115507,-0.420783,0.665677,-0.179262,-0.139516,-0.0139953,0.207473,0.701381,2.70243,1.03368,1.4234,-1.21845,-0.996674,-1.5518,45.1281,14.3685,43.074
-408404,0.756086,0.385718,3,7,0,408408,-0.0970076,-0.450778,0.587588,-0.173534,-0.196722,0.0632494,0.418184,0.692341,2.723,1.05517,1.37089,-1.25802,-0.920963,-1.60393,45.074,14.3523,43.1296
-408403,0.728939,0.385718,4,15,0,408414,-0.139349,-0.391703,0.568269,-0.1936,-0.032599,-0.142817,0.256041,0.731758,2.5612,1.08622,1.4637,-0.933768,-0.820017,-1.2792,45.151,14.3548,43.5812
-408403,0.900931,0.385718,3,15,0,408412,-0.091675,-0.444311,0.620701,-0.180525,-0.106657,-0.0694978,0.345323,0.692217,2.79303,1.06075,1.52097,-1.0744,-1.02333,-1.513,45.1046,14.4533,43.0974
-408406,0.957198,0.385718,3,7,0,408412,-0.116863,-0.459235,0.652686,-0.188544,-0.0628342,-0.125052,0.485897,0.597591,2.72469,1.08419,1.64803,-1.22516,-0.832588,-1.62783,45.1096,14.3501,43.6236
-408403,0.820629,0.385718,4,15,0,408413,-0.100625,-0.420082,0.619059,-0.201803,0.0658279,-0.289069,0.23517,0.67171,2.7952,1.03613,1.4158,-1.32467,-0.958864,-1.26963,45.1439,14.4103,44.0868
-408401,0.963851,0.385718,4,15,0,408410,-0.0977142,-0.452843,0.640134,-0.174408,-0.120382,-0.0711787,0.271145,0.669582,2.69588,1.06399,2.01612,-0.837263,-0.442182,-1.02297,45.0528,14.4098,42.6411
-408403,0.969707,0.385718,4,15,0,408408,-0.218974,-0.364697,0.697512,-0.189509,-0.00604624,0.1089,0.172387,0.683876,2.71026,1.04754,1.76854,-0.736108,-0.53674,-1.17726,45.055,14.3577,42.8441
-408401,0.99732,0.385718,4,15,0,408407,-0.0276477,-0.438111,0.580257,-0.190091,-0.188874,-0.117135,0.262649,0.715874,2.72428,1.01184,1.54712,-1.11593,-0.893077,-1.37382,45.1223,14.3698,43.4214
-408403,0.742521,0.385718,3,15,0,408410,-0.0280884,-0.432047,0.479825,-0.186587,-0.210003,-0.115343,0.235634,0.672177,2.73472,1.08062,1.59379,-0.909872,-0.550592,-1.34312,45.0871,14.3883,43.5604
-408407,0.831756,0.385718,4,15,0,408414,-0.208207,-0.437244,0.763416,-0.194649,0.0551885,-0.0221554,0.280187,0.669317,2.67462,1.03605,1.34166,-1.20871,-0.693479,-1.60579,45.1156,14.3442,43.4972
-408409,0.996701,0.385718,4,15,0,408415,-0.131825,-0.543504,0.774958,-0.19891,0.0336312,-0.23458,0.190587,0.670209,2.63028,1.04745,1.73706,-0.996222,-1.00912,-1.05996,45.1042,14.407,43.7456
-408402,1,0.385718,4,15,0,408411,-0.146787,-0.366129,0.563008,-0.188218,-0.163382,-0.205807,0.262142,0.725377,2.82024,1.04917,1.78431,-0.886895,-0.760825,-1.44032,45.0776,14.345,43.354
-408400,0.89798,0.385718,3,15,0,408407,-0.128868,-0.327637,0.536851,-0.18889,-0.0646643,-0.125377,0.108834,0.713977,2.77613,1.0396,1.67992,-1.00994,-0.577441,-1.26513,45.0642,14.4057,43.312
-408402,0.895175,0.385718,4,15,0,408409,-0.11523,-0.508146,0.670027,-0.184682,-0.046122,0.0159617,0.378607,0.697205,2.58349,1.05656,1.525,-1.0052,-0.900403,-1.28565,45.1529,14.4044,43.3299
-408402,0.962264,0.385718,4,15,0,408410,-0.0907524,-0.331729,0.556811,-0.190881,-0.107097,-0.130695,0.209905,0.674121,2.85231,1.04513,2.10216,-0.536604,-0.194017,-0.706436,45.0729,14.3905,42.7438
-408402,0.4938,0.385718,4,15,0,408416,-0.10689,-0.443739,0.656556,-0.187747,-0.0761151,0.0157623,0.231863,0.733145,2.5464,1.04007,1.54604,-0.901614,-0.52302,-1.23408,45.1071,14.3854,42.9697
-408401,0.794535,0.385718,3,15,0,408408,-0.120585,-0.439421,0.658723,-0.184105,-0.055933,-0.033641,0.237662,0.746703,2.58721,1.05983,1.72685,-1.02213,-0.482842,-1.21341,45.1205,14.3799,42.8274
-408404,0.952574,0.385718,4,15,0,408411,-0.121467,-0.398239,0.589394,-0.191254,0.0257083,-0.207134,0.216007,0.664127,2.85951,1.06544,1.36404,-1.29352,-1.29557,-1.7094,45.0747,14.3698,43.8502
-408408,0.891251,0.385718,4,15,0,408413,-0.0532442,-0.298016,0.514715,-0.18375,-0.0784344,0.0638896,0.126813,0.66792,2.69934,1.08878,2.28871,-0.606229,-0.183909,-0.651344,45.0701,14.4089,42.2209
-408404,0.900554,0.385718,4,15,0,408413,-0.162957,-0.493247,0.760051,-0.192913,-0.0786989,-0.186386,0.372509,0.672262,2.79629,1.02936,1.32292,-1.36594,-0.964332,-1.44516,45.0523,14.3885,43.6644
-408412,0.736049,0.385718,4,15,0,408419,-0.194436,-0.428617,0.735822,-0.193422,-0.268863,-0.256502,0.384964,0.648161,2.7987,1.03197,1.38612,-1.2777,-1.25115,-1.37451,45.1982,14.4405,43.994
-408409,0.887688,0.385718,4,15,0,408420,-0.060184,-0.336245,0.469456,-0.189712,-0.180884,-0.151982,0.24979,0.69148,2.78881,1.05049,2.29773,-0.259664,-0.28695,-0.873133,45.1365,14.3624,42.9274
-408407,0.981852,0.385718,4,15,0,408415,-0.184385,-0.488675,0.72978,-0.185761,0.0406473,0.00178807,0.213962,0.706593,2.66914,1.05762,1.67022,-1.24456,-0.696141,-1.71794,45.0776,14.3612,43.3038
-408409,0.949902,0.385718,4,15,0,408418,-0.193154,-0.348023,0.71075,-0.196728,-0.0116024,-0.182959,0.344987,0.724553,2.62283,1.02338,1.28542,-1.17915,-1.2399,-1.29402,45.0858,14.3535,43.3374
-408409,0.98158,0.385718,4,15,0,408418,-0.0810118,-0.54043,0.630224,-0.189329,-0.0268769,-0.227398,0.496216,0.716012,2.48178,1.05966,1.6735,-1.16947,-0.830881,-1.63086,45.0978,14.4123,43.728
-408410,0.852025,0.385718,4,15,0,408421,-0.201477,-0.315798,0.552375,-0.180461,-0.12165,-0.0328596,0.0675963,0.658514,2.91287,1.03313,1.5491,-0.817201,-0.533942,-1.64007,45.1356,14.4016,43.4813
-408402,1,0.385718,3,7,0,408411,-0.105288,-0.353065,0.575851,-0.195274,-0.0309112,-0.152771,0.200628,0.703571,2.69275,1.08507,1.73894,-0.902621,-0.764031,-0.828115,45.0843,14.3632,43.1447
-408407,0.819391,0.385718,3,15,0,408411,-0.164544,-0.359745,0.597886,-0.172885,0.0154311,-0.0653578,0.283344,0.70508,2.70457,1.01942,1.8121,-0.958394,-0.463636,-1.57254,45.0273,14.4176,42.7482
-408404,0.97335,0.385718,3,7,0,408413,-0.109434,-0.39029,0.560649,-0.181713,0.0615852,0.0546378,0.220891,0.707841,2.83649,1.01173,1.65402,-0.848966,-0.759798,-1.33991,45.0049,14.3668,42.954
-408404,0.966612,0.385718,4,15,0,408412,-0.214628,-0.420629,0.711013,-0.191811,-0.149246,-0.315429,0.239116,0.647715,2.84731,1.04326,1.77122,-0.626775,-0.433112,-0.989631,45.1287,14.3639,43.5232
-408403,0.86632,0.385718,4,15,0,408410,-0.0752891,-0.415717,0.550654,-0.176305,0.0201293,0.102298,0.145009,0.694541,2.5801,1.06135,1.63282,-0.93468,-0.519519,-1.33304,45.0477,14.3643,42.8525
-408402,0.903469,0.385718,4,15,0,408414,-0.0820809,-0.399332,0.54032,-0.191625,-0.108558,-0.195783,0.334478,0.71694,2.6298,1.08543,1.45834,-1.18374,-0.797819,-1.33298,45.1642,14.3818,43.6037
-408407,0.922881,0.385718,3,7,0,408410,-0.0879247,-0.354568,0.517883,-0.191414,-0.112387,-0.451781,0.22338,0.728753,2.59587,1.05204,1.53912,-1.14232,-1.02505,-1.70965,45.1364,14.3431,43.8779
-408408,0.753149,0.385718,4,15,0,408417,-0.127761,-0.414181,0.707963,-0.177841,-0.00353435,0.0878041,0.260387,0.630388,2.69924,1.0066,1.89606,-1.05067,-0.540714,-0.941111,45.07,14.3765,42.6635
-408407,0.852242,0.385718,4,15,0,408420,-0.107651,-0.393553,0.54951,-0.197864,-0.0936908,-0.273184,0.112227,0.733273,2.58451,1.05738,1.50658,-0.958421,-1.09714,-1.43128,45.0946,14.3578,43.9515
-408403,0.973444,0.385718,4,15,0,408412,-0.122972,-0.428779,0.642674,-0.177628,-0.0539768,-0.143176,0.198866,0.716178,2.78641,1.03084,1.66154,-0.802906,-0.8896,-1.26053,45.0933,14.395,42.9033
-408404,0.947089,0.385718,3,7,0,408410,-0.0424536,-0.430968,0.536803,-0.192187,-0.0815453,-0.164829,0.287633,0.734803,2.61878,1.02541,1.52336,-0.87927,-0.922829,-1.36975,45.038,14.3806,43.4681
-408400,0.881563,0.385718,3,7,0,408411,-0.112367,-0.396697,0.591834,-0.177651,-0.169228,-0.0637733,0.210857,0.679899,2.76331,1.07957,1.56358,-1.1624,-0.826809,-1.59425,45.1034,14.397,43.1236
-408401,0.908571,0.385718,4,15,0,408405,-0.0958357,-0.436823,0.63356,-0.194003,0.0411359,-0.122655,0.256617,0.698157,2.55958,1.05884,1.77859,-0.792304,-0.430027,-0.957653,45.1513,14.3621,43.1954
-408404,0.670045,0.385718,3,15,0,408412,-0.170794,-0.355064,0.561147,-0.185227,-0.0731652,-0.131328,0.217169,0.680439,2.78733,1.06722,1.17969,-1.30787,-0.907151,-1.60471,45.1253,14.4384,43.7988
-408409,0.810997,0.385718,4,15,0,408421,-0.119719,-0.243757,0.393584,-0.192246,-0.0377884,-0.0732772,0.337105,0.750261,2.63027,1.07191,1.77292,-0.877666,-0.59921,-1.16449,45.0798,14.3554,43.2495
-408405,0.927855,0.385718,4,15,0,408417,-0.123282,-0.270202,0.506773,-0.200772,-0.10762,-0.303811,0.267107,0.698357,2.76051,1.02785,1.79964,-0.962942,-0.753768,-1.43835,45.0635,14.3752,43.6588
-408405,0.854448,0.385718,3,15,0,408411,-0.126501,-0.297089,0.530597,-0.1895,-0.0986342,-0.325904,0.355689,0.681863,2.83718,1.02651,1.80306,-1.01499,-0.546543,-1.33189,45.0399,14.3588,43.3151
-408410,0.768957,0.385718,4,15,0,408423,-0.219994,-0.414012,0.718211,-0.188546,0.0443227,-0.282531,0.471968,0.766418,2.76496,1.05443,1.8017,-0.823058,-0.794611,-0.966165,45.0597,14.3692,42.7988
-408405,0.992375,0.385718,4,15,0,408416,-0.00358518,-0.433003,0.488145,-0.177816,-0.176995,0.178805,0.149911,0.658393,2.66139,1.07486,1.72212,-0.878058,-0.643464,-1.34903,45.1587,14.3849,43.1133
-408400,0.749251,0.385718,3,15,0,408414,-0.0834723,-0.454201,0.607602,-0.183422,-0.206179,-0.0481515,0.180456,0.670707,2.59382,1.06582,1.9762,-0.700085,-0.389098,-0.869088,45.1178,14.3676,43.078
-408401,0.747645,0.385718,3,15,0,408409,-0.107658,-0.384034,0.601939,-0.193913,-0.0512629,-0.168034,0.147548,0.712971,2.54167,1.11627,1.66583,-1.02645,-0.7797,-1.39386,45.1091,14.372,43.2545
