"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"182","betaj1[1,2]",-0.089113253646,-0.1485685,0.618566726595495,0.4489824297,-0.8844819,1.140152,1.80878420953863,9.53190830763772,14.2437913015366
"183","betaj1[2,2]",0.06211190924495,0.01422495,0.331947802999477,0.03892254954,-0.1672515,0.8186279,2.20042044799658,6.2902528731626,20.6799332836742
"184","betaj1[3,2]",0.07967406562925,-0.09786295,0.446044366098727,0.38000364927,-0.4136515,1.18693,2.75483693622811,4.72753778198607,12.8927528638599
"185","betaj1[4,2]",-0.0976293092675,0.08816155,0.373040990872973,0.10054414986,-0.92520355,0.1770272,2.90207036506001,4.60215321886424,20.5729071800067
"186","betaj1[5,2]",-0.1925964866175,-0.24083,0.356311521468104,0.1736554554,-0.87648375,0.165365,2.04924513924978,9.16954473863091,35.4409438859811
"187","betaj1[6,2]",0.248686678704,0.0817585,0.37583567452148,0.14640838086,-0.10293615,0.928025549999999,1.94021890075618,9.35060372531076,13.3966129320745
"188","betaj1[7,2]",-0.1996456953725,-0.2813145,0.48921499770943,0.236526591,-1.114739,0.3076363,1.64964593449843,11.7976015712864,27.9911375435314
"189","betaj1[8,2]",0.181256836075,-0.162012,0.770794917929736,0.1743782229,-0.56620825,1.7323665,2.7709147846146,4.78637973320552,11.8276702471893
"190","betaj1[9,2]",-0.3995878487177,-0.326546,0.286204877676724,0.2417001237,-0.97830205,-0.096207125,2.06509589838193,5.92948058789533,17.2121265250368
"191","betaj1[10,2]",0.2723683406,0.1256451,0.807140514604031,0.58603560456,-0.76415075,1.670717,3.46198822455422,4.5125647507583,12.5306275890234
"192","betaj1[11,2]",-0.08669289764925,-0.2591735,0.382349594027015,0.0546449295000001,-0.29849905,0.811665549999998,2.02985298600322,8.44663296430017,30.0332062585518
"193","betaj1[12,2]",-0.095698975090225,-0.08432995,0.139839300509397,0.14937195,-0.33603605,0.07093091,1.88988374465694,5.84400968893333,14.3224475129573
"194","betaj1[13,2]",0.0305406104334575,0.005654335,0.643831115851247,0.089101242909,-0.7374051,1.677455,2.9407955269237,5.33607900445692,12.5691611480136
"195","betaj1[14,2]",0.0051512848525,0.023024,0.423649781370079,0.3177619515,-0.79472475,0.639265449999999,2.13554929538806,5.30910224594686,11.3282832986558
"196","betaj1[15,2]",-0.17422402987775,-0.03448095,0.351512439723666,0.36217093647,-0.84526855,0.2101961,2.20461880162713,5.13232375335168,26.4598464947539
"197","betaj1[16,2]",0.37642076970585,0.1102117,0.644956198510776,0.21233122617,-0.11691975,1.9199865,3.02692302117397,4.54833262847875,14.7469955312524
"198","betaj1[17,2]",0.1210944135935,0.1275705,0.39923183323543,0.25176519858,-0.654825,0.890070599999999,2.68304265967448,4.69504212958604,11.320092059072
"199","betaj1[18,2]",-0.117869970675,-0.211997,0.511195601636137,0.0615449499,-1.07246,0.75144,2.52722382046963,4.83728044721074,11.438833145858
"200","betaj1[19,2]",-0.3431594126,-0.03104525,0.516915439131543,0.31266810855,-1.286331,0.17354535,3.3051890523696,4.45470657928628,11.238467395562
"201","betaj1[1,3]",-0.57618612113151,-0.0549445,0.995045399833429,0.4084777977,-2.599405,0.5681912,1.78286580998265,7.38119246015182,24.3671592928597
"202","betaj1[2,3]",0.5057329707,0.13063205,0.753150031242486,0.59144109003,-0.2576367,1.7867685,2.56120242515077,4.79093338871765,17.4876136856857
"203","betaj1[3,3]",-0.055829189844,-0.019903635,0.78392308221878,0.812329342251,-1.4985975,0.8851307,3.11037169089787,4.50802429506248,11.3145845271184
"204","betaj1[4,3]",0.681310747375,0.390866,0.685605862212932,0.67511176929,-0.1009423,1.985394,3.34949981676166,4.44201346249734,11.6007794700889
"205","betaj1[5,3]",-0.0678563565975,-0.036983,0.601437216186182,0.3806041764,-1.262963,1.0071315,1.8206635305541,5.94420636271514,16.0821335897846
"206","betaj1[6,3]",0.3325047596725,0.06482555,0.530195043710877,0.29288696283,-0.14560165,1.46218,3.14457446249733,4.52614396934883,17.8364355558873
"207","betaj1[7,3]",-0.79209535309425,0.06647405,1.3593491333573,0.40963266897,-3.5393015,0.34708505,2.44430241995137,5.20685068118801,28.2893321352907
"208","betaj1[8,3]",-0.2574695981225,-0.0299658,0.797199592564977,0.41911144968,-1.685135,0.60510875,2.81193366080667,4.64643324309143,13.0603026207693
"209","betaj1[9,3]",0.69702994074,0.4034425,0.7924918833979,0.66188779272,-0.0705766,2.053297,3.02892472014067,4.54110310698326,22.4868187218423
"210","betaj1[10,3]",-0.3332438961325,-0.242068,1.12737683295066,0.34560132474,-2.3003145,1.404205,3.33505955945502,4.47369582527038,13.2276328163509
"211","betaj1[11,3]",-0.052908020948625,-0.012723,0.422837840070745,0.11980201191,-0.7783392,0.74426665,2.21802916745355,5.18028617677366,20.4275864016345
"212","betaj1[12,3]",-0.273254194464843,-0.1314245,0.692489827429077,0.209152465053,-1.3723305,0.83761715,2.82368129906011,4.63520647533444,11.2993578851171
"213","betaj1[13,3]",0.376155388287875,0.1412112,0.512548331176829,0.24589699365,-0.03095072,1.424683,2.89631846469902,4.61311436708756,13.0295528452267
"214","betaj1[14,3]",0.2355117395899,0.270051,0.310978897077694,0.3400276383,-0.24851,0.645524949999999,1.79439653772377,8.86145807204837,16.6804268488471
"215","betaj1[15,3]",0.8749934921,0.40923335,1.23954184284717,0.97525998801,-0.2740192,3.3327135,3.47934963465309,4.41850745799498,12.1543531537073
"216","betaj1[16,3]",0.659119251325,0.454507,0.628731610357485,0.71499007692,-0.048095285,1.8005935,3.09436089363086,4.52010100243464,11.525902178444
"217","betaj1[17,3]",0.31670362875,0.25085365,0.462287295310974,0.61219867611,-0.2473205,0.92237785,2.11050398843706,5.27583283942843,15.3411017113779
"218","betaj1[18,3]",0.30300506262875,-0.177609,1.57919537772852,0.4541759775,-1.7199475,3.1421865,2.67183186712642,4.78328203409751,11.2395410748972
"219","betaj1[19,3]",0.20124322017425,0.0219699,0.291568811483075,0.15070658652,-0.082803255,0.72309475,2.27286454157353,5.71459476959998,23.2248223006573
"220","betaj1[1,4]",-0.685347298825,-0.3091255,0.89495630407513,0.48961767876,-2.3905055,0.1707268,3.17211829304089,4.49800114613516,10.9097767323593
"221","betaj1[2,4]",0.09506634023495,0.0067858249,0.408877927310481,0.483498099,-0.44937235,0.901045849999998,3.35808023629522,4.44116120097738,13.1276313649778
"222","betaj1[3,4]",-0.9661045125,-0.3898805,1.28728651535228,0.971095587,-3.3022205,0.38011895,4.17964904160619,4.29810792454216,11.1461466442001
"223","betaj1[4,4]",-0.086508850242075,-0.1141385,0.289545194445859,0.20504395065,-0.5465141,0.5433552,3.62166939737312,4.37393565671129,11.1395163569354
"224","betaj1[5,4]",-0.92634681017798,-0.07808925,1.89282013759314,0.39368611989,-4.79256,0.5782616,4.31736717337606,4.26924593713264,10.7180425518187
"225","betaj1[6,4]",-0.8536094978525,-0.0807657,2.22782212266812,0.87467869902,-4.8826415,1.4464035,4.18309986713349,4.28957429656036,11.0948874014007
"226","betaj1[7,4]",1.453209824,0.4318,1.98513002325978,0.9715411083,-0.2561866,4.8777985,3.41213237898762,4.45498640737986,19.2392033244079
"227","betaj1[8,4]",1.1469339007,0.4556465,1.4326204349689,0.9243210396,-0.2127136,3.7534735,3.42424272827387,4.43079765259608,12.8029982846497
"228","betaj1[9,4]",0.86407882494275,-0.05700585,1.7150241434175,0.20598154689,-0.24341215,3.97092,2.66071272484095,4.71277895144628,15.7736187051125
"229","betaj1[10,4]",0.61709364268675,0.11664465,1.10652877295551,0.34108273059,-0.2595142,2.6378795,2.46837751182763,5.0036410966785,21.4218841228176
"230","betaj1[11,4]",-1.15970383795,-0.4672525,1.55111788670849,0.9070005651,-3.8377475,0.2286363,3.63421916977407,4.40956821351242,15.3422932653961
"231","betaj1[12,4]",-0.624835158854175,-0.30813435,0.749745611091296,0.70788049101,-1.67196,0.18897525,3.17913083269536,4.51845953788744,10.9967081761768
"232","betaj1[13,4]",-0.159442306,-0.0973525,0.407964825558277,0.4513812765,-0.87893425,0.4028292,3.71051952677821,4.35861433663914,11.1011442314207
"233","betaj1[14,4]",-0.339239985,-0.3249355,0.3730678944868,0.3984583869,-0.9769817,0.1215115,3.26329421439002,4.46401703221997,11.0139552728618
"234","betaj1[15,4]",-0.637576467889078,-0.06442565,1.77398592707871,0.62324323068,-3.6956115,1.398236,3.41325225792184,4.44614435629695,11.1246827038175
"235","betaj1[16,4]",1.58823815917725,-0.1500296,3.36089995445783,0.36228872904,-0.66133815,8.1581915,3.67110846185216,4.364168792808,11.12772799792
"236","betaj1[17,4]",-0.0835281950507,-0.1447776,0.238098321737977,0.27264702654,-0.3786001,0.26271035,3.00237899757104,4.57582684296432,12.7892276898597
"237","betaj1[18,4]",2.22489024141075,0.55178,3.23842106624846,1.1012300607,-0.2791558,8.2066105,2.71004110017324,4.71931066358154,16.5238171087761
"238","betaj1[19,4]",1.26019204848275,0.1892725,2.01600207394198,0.21136212468,-0.07869849,5.0100875,3.74304297962627,4.3624241105083,11.5970932023008
"239","betaj1[1,5]",-0.102214716,0.1843515,0.717687795965239,0.2145440808,-1.3819815,0.66469265,1.84709671253606,5.82138108385297,10.8440805352184
"240","betaj1[2,5]",0.3561716967605,-0.0814153,1.0153228767789,0.46812012702,-0.55765565,2.16009,2.04647802884888,5.40998803991882,11.6653282665396
"241","betaj1[3,5]",0.09435136259325,0.1246945,0.294990366747925,0.27270588576,-0.30409385,0.64181295,1.7356583622939,6.18257217659563,23.0641159009545
"242","betaj1[4,5]",-0.14941386118685,0.1699545,1.02660346695738,0.7280722428,-1.894614,1.0104315,2.20811084005978,5.13503409304807,13.7485600343363
"243","betaj1[5,5]",-0.20965474774325,-0.23164,0.589605583165395,0.7003883943,-1.06056,0.63380255,2.10928583077144,5.31127391341495,12.6203787955567
"244","betaj1[6,5]",1.29652887799215,0.7531965,1.28626093524389,0.8343976431,-0.12027065,3.545901,2.74705838539564,4.69493768094503,11.1863699995312
"245","betaj1[7,5]",-0.5511139770305,-0.0687656,1.35182263659636,0.57548097516,-3.0053845,0.972838599999997,2.71612513064435,4.96597577915694,11.3023335074089
"246","betaj1[8,5]",-0.44166953943072,-0.02263055,0.898719723272433,0.20240091963,-2.0602975,0.435755999999999,1.8356159934203,5.93704589305045,24.2768945379256
"247","betaj1[9,5]",-0.2928822549,0.02145285,0.763325429931488,0.73307772279,-1.450422,0.603755799999999,2.92672382429796,4.58236729408707,10.8898411299627
"248","betaj1[10,5]",0.34270178795,0.327798,0.451423293959731,0.4808983599,-0.291616,1.088197,2.17502541449936,5.1794747362118,11.0851221397522
"249","betaj1[11,5]",-0.73700848592,-0.2535275,1.20242555922151,0.6249277608,-2.860321,0.44169745,2.47865302083081,4.87613697909153,12.2513236106445
"250","betaj1[12,5]",-0.79693031010075,0.01105605,1.559679873483,0.301390341,-3.60672,0.548131099999999,2.33926118658582,6.18672980746356,19.2403184747945
"251","betaj1[13,5]",-0.0028021861318,-0.0579479,0.169325860687908,0.14217778176,-0.24792135,0.3175485,2.77368167774792,4.66938656658231,10.9088960315705
"252","betaj1[14,5]",-0.387667706025,-0.2806815,0.333634797363823,0.28100488752,-1.0830215,-0.08310593,1.8337264326659,5.79051980640467,36.6288121287197
"253","betaj1[15,5]",0.92888628955,0.210638,1.61450285756711,0.7677525492,-0.70778825,3.821887,3.32480685471955,4.45126177800497,10.8247479126632
"254","betaj1[16,5]",-0.491343967675,-0.01900215,1.19373021192844,0.70090382019,-2.578703,0.88747285,3.75919101693792,4.34839435176016,10.8544864234226
"255","betaj1[17,5]",0.138700378305875,0.29242,0.543883068551721,0.5863038069,-0.7374764,0.95335885,2.4133821971512,4.90833119350347,10.9716126387155
"256","betaj1[18,5]",0.580974116734415,0.0926636,0.810329429537933,0.63070115346,-0.3675493,1.736903,3.05639302937397,4.53807212962342,11.9524586774386
"257","betaj1[19,5]",-0.56440935653235,-0.0585584,1.18355354470786,0.69171429474,-2.639362,0.6385762,2.78658701019314,4.67283429423829,23.0326006088335
"258","betaj2[1,1]",0.24872686961285,-0.01626985,0.533645790410191,0.12911837379,-0.14464705,1.428152,2.29475602801691,5.53040012917286,17.5785389955912
"259","betaj2[2,1]",-0.74490328185,-0.2386505,1.38344052120877,0.2775538395,-3.2069215,1.0224075,2.27948844981962,5.07688483438084,18.3339935523416
"260","betaj2[3,1]",-0.48590314705,0.0159302,1.32032117132136,0.71886500028,-2.8529525,0.93465385,3.53488978112862,4.42426379338636,17.8785638641935
"261","betaj2[4,1]",-1.241204047375,-0.4515335,1.51296028115629,0.340041723,-4.1442815,-0.0931156600000001,2.69742313094672,4.72598231457935,11.8964479576152
"262","betaj2[5,1]",0.884596428685,0.18233,1.27040024807031,0.23446184811,-0.0086015995,3.217081,2.05500518791156,5.47958187834486,16.701973241504
"263","betaj2[6,1]",0.40482376872635,0.249647,0.491823362877607,0.4791778026,-0.215563,1.186284,2.07065056887072,5.41029493067699,16.3380809883867
"264","betaj2[7,1]",-0.606818424190025,-0.225323,0.935040443345326,0.7856971983,-2.2164,0.411777,3.11995254484292,4.52331133801497,14.6648618031447
"265","betaj2[8,1]",0.153734066324,-0.1024765,0.65486029254863,0.4266225978,-0.6283413,1.299172,2.57739033050651,4.84160537711038,19.7104474063994
"266","betaj2[9,1]",0.42119685214575,0.1175925,0.822945725745644,0.4053584073,-0.4547884,1.90193,3.11347360580015,4.52564829680777,14.7220972485208
"267","betaj2[10,1]",-0.314302320698473,-0.04032265,0.634129611212211,0.30101546559,-1.4634105,0.38720495,3.16182916846101,4.50346180980066,14.7976924140386
"268","betaj2[11,1]",0.078589717183725,0.0898994,0.671486248182699,0.513706074,-1.0963345,1.0227,3.70653845924292,4.37403384158342,14.3743621664852
"269","betaj2[12,1]",0.3373080534103,0.1688675,0.922873970707576,0.20192152092,-1.325142,1.7892305,2.11763684678372,5.25138513415003,11.3091974586669
"270","betaj2[13,1]",-0.2704177643125,-0.1029945,0.421939072153583,0.3495614976,-0.97226165,0.22406575,2.16414943440986,5.22216495823978,11.4869112573837
"271","betaj2[14,1]",-0.23384589199875,-0.282286,0.532230771479187,0.7239120672,-0.9917951,0.6290712,1.74775556195418,6.38698281517987,16.1776694169417
"272","betaj2[15,1]",0.170745882025,-0.09221065,0.928081486253559,0.49456326171,-0.8814094,1.796892,2.95680988657015,4.58135413483235,17.216473541651
"273","betaj2[16,1]",-0.334476799815,-0.2478125,0.54542360333946,0.5354721246,-1.1609605,0.5462505,2.71345259041201,4.68703348652113,25.1201476472391
"274","betaj2[17,1]",0.05341703925,0.1356445,0.876069271639873,0.6712945932,-1.5630465,1.21351,3.1656227519326,4.51242196280077,15.3160964791665
"275","betaj2[18,1]",0.2860607507,0.07768725,0.560992615503993,0.8264523897,-0.48083685,0.9687909,2.3020444962323,5.0301324611786,24.3041986780027
"276","betaj2[19,1]",-0.78721132575,-0.7493425,0.714708495988779,0.9749466405,-1.7114205,0.24041135,2.32643561003944,5.05149191004238,33.337371639
"277","betaj2[1,2]",0.70383239138425,0.654281,0.533982617363962,0.6209914578,-0.060586215,1.601354,1.47640520099953,7.89088844995315,19.8550311487911
"278","betaj2[2,2]",-0.6695788741815,-0.194126,1.53076569312255,1.2134050593,-3.3370825,0.9234294,3.29909209482121,4.45623461830388,12.2208564761
"279","betaj2[3,2]",0.961533965265,0.638783,0.734288515081403,0.8963236212,-0.066998965,1.894289,2.21398943285061,5.11078919704027,22.9119452091257
"280","betaj2[4,2]",-0.2616578622925,-0.493973,0.851350889597269,0.5483181123,-1.325857,1.1680545,2.11679957703121,5.24262772939151,19.0538052338656
"281","betaj2[5,2]",-0.6050924684675,-0.160092,1.40672021977081,0.5833200744,-3.1025805,1.0476475,2.8217521449112,4.66732312179228,27.039665610355
"282","betaj2[6,2]",-1.0243645934155,-0.4550855,1.1840770065644,0.61667219922,-2.9820305,0.1062055,2.36422807341825,4.99906354350487,11.9039393697014
"283","betaj2[7,2]",0.10398398586375,0.229311,0.865546427650047,1.3312828788,-1.239348,1.2127345,1.9844981564,5.57168906034612,14.0933718638368
"284","betaj2[8,2]",0.874369181188825,0.15917405,1.1517067221324,0.72822650733,-0.2773726,2.6453795,2.69375059078599,4.69478714774618,15.9099049600771
"285","betaj2[9,2]",-0.270019339175,-0.391191,0.403352658861362,0.3911313777,-0.8294041,0.3732201,2.14694348881025,5.27430871380677,16.1720226950345
"286","betaj2[10,2]",-0.4749461567437,-0.6897975,0.708697281328009,0.6214429095,-1.354772,0.74016615,1.93700439888895,5.97799228308468,26.2724340807574
"287","betaj2[11,2]",0.760237492315,0.4707285,1.0851013856451,1.2005138523,-0.64012335,2.4842635,3.12855953367553,4.50397204689216,12.8568078844789
"288","betaj2[12,2]",1.21266318325,0.3122313,2.11774198474273,1.16757833808,-0.61196715,4.957478,2.52619167981001,4.79832692199117,27.5923268431013
"289","betaj2[13,2]",0.438706177357725,0.5199535,0.528563248618105,0.69659101092,-0.5123711,1.1257205,2.67028327560748,4.71900336118027,10.9443670865824
"290","betaj2[14,2]",0.52438028645075,-0.0518983,1.38944311343215,0.64229612328,-0.76430025,2.9158535,2.76523051494893,4.71935665441985,13.6845324051085
"291","betaj2[15,2]",0.12992216165485,0.007623045,0.420275689278841,0.221728693683,-0.4152259,0.88405165,3.48217018050539,4.42630008551053,14.6806867951259
"292","betaj2[16,2]",0.623021265719585,0.0500471,1.86833555310777,1.28268310254,-1.910207,3.6334895,3.62707111012004,4.38176039518229,11.3671751450132
"293","betaj2[17,2]",-0.7960840295495,-0.5176075,0.722357742187718,0.68827651599,-1.8548275,0.06370197,2.35126170132512,5.0837777699887,15.2201895210069
"294","betaj2[18,2]",-0.429514757968775,-0.1768515,0.748774728245446,0.5711701674,-2.0259755,0.25911305,3.25667418485366,4.47537816249809,11.3857215312446
"295","betaj2[19,2]",-1.07105539175,-0.80068,1.17431216310948,1.6912841043,-2.6705015,0.61094005,3.47957715791341,4.40787223714112,11.0170858884951
