"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"33","cor_CO_CATEGAD_PRIVADA__tech__tech:pedag",-0.014276554972575,-0.01515865,0.346075439501877,0.40270729611,-0.57486155,0.5480115,1.01483533333069,102.737674417142,422.667641549983
"34","cor_CO_CATEGAD_PRIVADA__pedag__tech:pedag",-0.1597425766695,-0.1843985,0.322973410831374,0.34168488858,-0.66424335,0.4116065,1.01345837044543,233.313506063659,385.549642851058
"35","cor_CO_CATEGAD_PRIVADA__content__tech:pedag",0.030022911479,0.0493024,0.317616193387471,0.35883530886,-0.5047779,0.5286988,1.05117608204686,106.114275493319,325.670207153247
"36","cor_CO_CATEGAD_PRIVADA__Intercept__tech:content",-0.066874817825365,-0.07009335,0.359745481988758,0.4075437597,-0.6290806,0.53384255,1.15779595541561,18.5372943230038,35.3127256132676
"37","cor_CO_CATEGAD_PRIVADA__tech__tech:content",-0.063870438464,-0.05304255,0.344956630161213,0.38261969697,-0.62548145,0.5037147,1.02538792525244,134.436759007863,472.553063774331
"38","cor_CO_CATEGAD_PRIVADA__pedag__tech:content",-0.1062903451788,-0.1179495,0.304677414924731,0.32253918522,-0.5940575,0.4136191,1.02105096106,311.591565604167,471.013698922493
"39","cor_CO_CATEGAD_PRIVADA__content__tech:content",-0.120704529007475,-0.127192,0.31245193625801,0.3267064773,-0.63136505,0.4109422,1.0296649729378,161.011353949564,255.958280726018
"40","cor_CO_CATEGAD_PRIVADA__tech:pedag__tech:content",0.0807264516368,0.0876477,0.315472243651194,0.3262920906,-0.4614867,0.59010615,1.01945205010917,177.351936149807,260.049527775006
"41","cor_CO_CATEGAD_PRIVADA__Intercept__pedag:content",0.00843280869805,0.0131696,0.314165095310053,0.33936284046,-0.5198359,0.5182424,1.05268587055421,93.8255403107104,400.84555884099
"42","cor_CO_CATEGAD_PRIVADA__tech__pedag:content",0.0189699292205,0.02142185,0.361580316064854,0.38683873179,-0.5823559,0.62617465,1.04563845136232,128.069012152636,173.70998042986
"43","cor_CO_CATEGAD_PRIVADA__pedag__pedag:content",-0.147390424846,-0.1646795,0.339824867412618,0.3671910942,-0.6847972,0.44210575,1.04613246469466,109.693805792031,347.330267365225
"44","cor_CO_CATEGAD_PRIVADA__content__pedag:content",-0.0194199697975,-0.02592555,0.314060169250918,0.33569985477,-0.5315952,0.5125566,1.00451866773565,189.53483078158,486.464219821696
"45","cor_CO_CATEGAD_PRIVADA__tech:pedag__pedag:content",0.097882700708575,0.1076085,0.346589440763962,0.3951188304,-0.47394965,0.6476717,1.02806211958917,167.681563316924,428.781737872739
"46","cor_CO_CATEGAD_PRIVADA__tech:content__pedag:content",0.06113089029925,0.06180285,0.317074801853249,0.34162906869,-0.45925895,0.58019655,1.02727396086771,162.24382746109,206.803532010489
"47","cor_CO_CATEGAD_PRIVADA__Intercept__tech:pedag:content",-0.048833140437875,-0.0289653,0.324720388491667,0.3501849309,-0.5990033,0.4646634,1.05302559461626,79.6355569649337,222.647859630767
"48","cor_CO_CATEGAD_PRIVADA__tech__tech:pedag:content",-0.0274625907294,-0.03289235,0.312365950314368,0.34069873719,-0.5244303,0.5062065,1.02955455938096,229.266906928443,600.557145208497
"49","cor_CO_CATEGAD_PRIVADA__pedag__tech:pedag:content",0.08656887115675,0.0879124,0.346665175780125,0.3808932834,-0.4990675,0.6414506,1.01393304449297,114.74448993314,285.272014853425
"50","cor_CO_CATEGAD_PRIVADA__content__tech:pedag:content",-0.021439649697,-0.014082,0.341798746410217,0.3673445433,-0.58976675,0.53729785,1.11906768518317,23.6097426659821,64.1444266322346
"51","cor_CO_CATEGAD_PRIVADA__tech:pedag__tech:pedag:content",-0.12337056075275,-0.1177155,0.31656005590238,0.3386250987,-0.64702265,0.3864131,1.02133878062204,238.536419511313,489.715556717453
"52","cor_CO_CATEGAD_PRIVADA__tech:content__tech:pedag:content",-0.06428842688525,-0.06404,0.32059667462066,0.3457237875,-0.57124895,0.471443749999999,1.04776740983391,95.9017370432236,394.136753270566
"53","cor_CO_CATEGAD_PRIVADA__pedag:content__tech:pedag:content",-0.144862622336,-0.1581365,0.333245602050077,0.36755069883,-0.65460215,0.44098845,1.02136756833046,152.085888469052,464.839664889237
"54","cor_co_grupo__Intercept__tech",-0.19166684322445,-0.2153725,0.305565337922684,0.3111117492,-0.65330445,0.3493979,1.09578183702739,69.4231248502428,199.668400846892
"55","cor_co_grupo__Intercept__pedag",-0.08113418929575,-0.1048795,0.325278183426254,0.3471811833,-0.59869225,0.4826727,1.08410644086328,40.0807748893683,117.051976944122
"56","cor_co_grupo__tech__pedag",0.2914028438086,0.298084,0.276078615405814,0.2872055655,-0.16622365,0.72846055,1.04445821047857,91.8183538345752,200.909579464654
"57","cor_co_grupo__Intercept__content",-0.16419749519725,-0.177029,0.307039417879896,0.3453353463,-0.63726585,0.35449295,1.0777615966685,43.1305763407682,460.3804464698
"58","cor_co_grupo__tech__content",0.18785629318475,0.2040065,0.318698185350388,0.3654868455,-0.33565615,0.67820125,1.01534068302986,114.678250474372,357.205168483766
"59","cor_co_grupo__pedag__content",0.26460038140225,0.2825695,0.302204172906879,0.2988069105,-0.26160115,0.71663865,1.02820807313878,120.072768805686,172.678370796389
"60","cor_co_grupo__Intercept__tech:pedag",-0.1102418482077,-0.1204215,0.318990572634288,0.3403804971,-0.6299406,0.4318707,1.02923515486936,80.1311268778583,117.429013400319
"61","cor_co_grupo__tech__tech:pedag",-0.0854118529103,-0.101911,0.324814354379431,0.3367525749,-0.5887308,0.4682043,1.08097583446758,35.0498036961148,96.1927077881883
"62","cor_co_grupo__pedag__tech:pedag",-0.227601378444125,-0.238571,0.30560854150693,0.3261134373,-0.69631425,0.31161525,1.07369894658481,58.0352254158571,108.905747017839
"63","cor_co_grupo__content__tech:pedag",-0.0222043653015,-0.01935965,0.314582440611173,0.33181010541,-0.54656385,0.50005535,1.03557703263149,151.654169349175,328.078534321965
"64","cor_co_grupo__Intercept__tech:content",0.048141269801,0.04146745,0.312574773726474,0.3280215435,-0.4648073,0.5717533,1.04275062950302,184.953530525274,313.246336698727
"65","cor_co_grupo__tech__tech:content",-0.110808631580432,-0.114892,0.347438107529948,0.3689961597,-0.6732131,0.46987405,1.03982647933615,140.103600346047,273.549082917503
"66","cor_co_grupo__pedag__tech:content",-0.064740964672125,-0.07769495,0.324595420119557,0.34823242083,-0.6107737,0.46022125,1.01395092645885,175.179000250447,203.880279740644
"67","cor_co_grupo__content__tech:content",-0.136218560375,-0.15421,0.32613792352883,0.34020169554,-0.6492733,0.42413665,1.06710388627423,65.6841005954212,326.679001425184
"68","cor_co_grupo__tech:pedag__tech:content",0.03556295766575,0.0350494,0.343816701752224,0.37610463366,-0.5311097,0.5930491,1.04987867432833,87.4485346459631,350.138200667082
"69","cor_co_grupo__Intercept__pedag:content",0.2333258287025,0.250055,0.288656752794635,0.29561568813,-0.2834065,0.6701494,1.01460877303038,191.224725529028,379.529002589852
"70","cor_co_grupo__tech__pedag:content",-0.17829064505905,-0.184361,0.301803525851767,0.3283202874,-0.66719645,0.32637625,1.02507050246999,195.92707128297,434.679569077823
"71","cor_co_grupo__pedag__pedag:content",-0.29543536782375,-0.30657,0.309459116824293,0.309996834,-0.7685445,0.23545675,1.0337970635448,136.757330857737,231.222303478464
"72","cor_co_grupo__content__pedag:content",-0.20740397483125,-0.215905,0.30239990528636,0.316032038994,-0.68623965,0.30980215,1.0073213536534,255.025937730635,485.022116176203
"73","cor_co_grupo__tech:pedag__pedag:content",0.03915875315,0.04468985,0.319437311399372,0.3349645593,-0.4931933,0.55943195,1.01975477758237,197.163850283196,524.042855231811
